movie_id,title,genre,rating,budget_million,gross_million,director,lead_actor,release_year
353.0,Movie 353,Thriller,4.0,60.0,600.0,Rajamouli,Actor B,2021.0
354.0,Movie 354,Romance,4.0,100.0,150.0,Nolan,Actor C,2022.0
355.0,Movie 355,Comedy,7.5,,600.0,Scorsese,Actor B,2022.0
356.0,Movie 356,Fantasy,8.0,60.0,600.0,Spielberg,Actor B,2018.0
,Movie 357,Romance,5.0,60.0,20.0,Spielberg,Actor E,2016.0
358.0,Movie 358,Sci-Fi,6.3,150.0,150.0,Cameron,Actor A,2015.0
359.0,Movie 359,Sci-Fi,5.3,100.0,,Scorsese,Actor D,2015.0
360.0,Movie 360,Fantasy,8.4,100.0,300.0,Nolan,,2022.0
361.0,Movie 361,Horror,,60.0,20.0,Scorsese,,2021.0
362.0,Movie 362,Thriller,6.3,30.0,600.0,Tarantino,Actor C,2019.0
363.0,Movie 363,Fantasy,9.3,150.0,20.0,Rajamouli,Actor E,2020.0
364.0,Movie 364,Horror,6.0,30.0,300.0,Scorsese,Actor B,2016.0
365.0,Movie 365,Horror,8.6,,,Spielberg,Actor C,2018.0
366.0,Movie 366,Romance,6.2,30.0,20.0,Spielberg,Actor A,2020.0
367.0,Movie 367,Comedy,3.9,10.0,600.0,,Actor B,2021.0
368.0,Movie 368,Action,5.3,,80.0,Tarantino,Actor D,2017.0
369.0,Movie 369,Comedy,8.0,,20.0,,Actor D,
370.0,Movie 370,Thriller,5.0,100.0,,Scorsese,Actor A,2018.0
371.0,Movie 371,Sci-Fi,6.3,10.0,600.0,Spielberg,Actor B,2017.0
372.0,Movie 372,Romance,9.4,100.0,,Scorsese,Actor E,2019.0
373.0,Movie 373,Horror,8.8,100.0,20.0,,Actor E,2016.0
,Movie 374,Horror,5.3,60.0,20.0,Scorsese,Actor E,
375.0,Movie 374,Sci-Fi,7.6,100.0,20.0,Rajamouli,Actor C,2022.0
376.0,Movie 376,Sci-Fi,4.5,10.0,80.0,Scorsese,Actor D,2020.0
377.0,Movie 377,Action,6.1,60.0,80.0,Nolan,Actor B,2016.0
378.0,Movie 378,Sci-Fi,4.7,100.0,300.0,Spielberg,Actor C,2018.0
379.0,Movie 379,Thriller,3.7,30.0,,,Actor D,2017.0
380.0,Movie 380,Comedy,,150.0,300.0,Rajamouli,Actor D,2020.0
381.0,Movie 381,Comedy,7.4,30.0,600.0,,Actor D,2015.0
382.0,Movie 382,Drama,5.3,,,Spielberg,,2022.0
383.0,Movie 383,Horror,5.4,10.0,20.0,Tarantino,Actor E,2022.0
384.0,Movie 384,Fantasy,6.5,60.0,150.0,,Actor A,2021.0
385.0,Movie 385,Horror,4.9,10.0,,Spielberg,Actor A,2015.0
386.0,Movie 386,Fantasy,3.9,10.0,150.0,Spielberg,Actor D,2020.0
387.0,Movie 387,Action,6.2,150.0,600.0,Nolan,Actor A,2020.0
388.0,Movie 388,Sci-Fi,8.2,,300.0,,Actor D,2016.0
389.0,Movie 389,Sci-Fi,3.8,,,Rajamouli,Actor C,2020.0
390.0,Movie 390,Thriller,4.9,60.0,150.0,Scorsese,Actor D,2016.0
,Movie 391,Horror,9.3,10.0,300.0,Cameron,,2017.0
392.0,Movie 392,Sci-Fi,6.9,150.0,80.0,Nolan,Actor E,
393.0,Movie 393,Fantasy,4.1,10.0,150.0,,Actor B,2020.0
394.0,Movie 394,Comedy,4.7,,20.0,Nolan,Actor C,2017.0
395.0,Movie 395,Horror,4.4,150.0,,,Actor A,2022.0
396.0,Movie 396,Drama,4.5,,80.0,Rajamouli,Actor B,2015.0
397.0,Movie 397,Action,7.1,60.0,80.0,Tarantino,Actor E,2022.0
398.0,Movie 398,Fantasy,4.0,100.0,20.0,Rajamouli,Actor C,2020.0
399.0,Movie 399,Fantasy,,150.0,300.0,Tarantino,Actor B,2020.0
400.0,Movie 399,Action,3.7,100.0,300.0,Rajamouli,Actor D,2018.0
401.0,Movie 401,Drama,9.0,10.0,80.0,Spielberg,Actor A,2021.0
402.0,Movie 402,Comedy,6.4,,80.0,Cameron,Actor B,2020.0
403.0,Movie 403,Action,5.7,,600.0,Rajamouli,,2016.0
404.0,Movie 404,Sci-Fi,5.4,60.0,,Nolan,,2018.0
405.0,Movie 405,Comedy,4.6,100.0,20.0,,Actor B,2016.0
406.0,Movie 406,Romance,7.7,30.0,600.0,Cameron,Actor A,2015.0
407.0,Movie 407,Sci-Fi,6.8,150.0,20.0,Tarantino,,2017.0
,Movie 408,Action,6.9,10.0,600.0,,Actor C,2020.0
409.0,Movie 409,Comedy,8.6,60.0,80.0,,Actor B,2015.0
410.0,Movie 410,Fantasy,5.1,,600.0,Tarantino,Actor C,2018.0
411.0,Movie 411,Comedy,5.4,10.0,20.0,Nolan,,2020.0
412.0,Movie 412,Thriller,4.3,30.0,20.0,,Actor A,2018.0
413.0,Movie 413,Fantasy,7.7,60.0,300.0,Cameron,Actor E,2020.0
414.0,Movie 414,Drama,8.7,,600.0,Cameron,Actor B,2020.0
415.0,Movie 415,Fantasy,4.9,60.0,80.0,,,2016.0
416.0,Movie 416,Drama,8.4,100.0,80.0,Rajamouli,,2017.0
417.0,Movie 417,Horror,9.1,150.0,20.0,Cameron,Actor E,2018.0
418.0,Movie 418,Sci-Fi,,150.0,600.0,Cameron,Actor A,2019.0
419.0,Movie 419,Fantasy,6.5,10.0,150.0,Tarantino,Actor B,2017.0
420.0,Movie 420,Horror,7.8,30.0,80.0,Scorsese,Actor D,
421.0,Movie 421,Thriller,7.7,60.0,600.0,Cameron,Actor B,2016.0
422.0,Movie 422,Action,6.6,10.0,,Cameron,Actor E,2019.0
423.0,Movie 423,Thriller,3.7,60.0,300.0,Scorsese,Actor C,2017.0
424.0,Movie 424,Thriller,4.1,60.0,600.0,Cameron,,2020.0
,Movie 424,Drama,4.4,150.0,150.0,Rajamouli,Actor C,2016.0
426.0,Movie 426,Romance,6.8,60.0,80.0,Scorsese,Actor D,2017.0
427.0,Movie 427,Drama,5.2,,80.0,Rajamouli,Actor D,2020.0
428.0,Movie 428,Romance,8.7,,600.0,Nolan,Actor E,2018.0
429.0,Movie 429,Thriller,6.5,,600.0,,,2020.0
430.0,Movie 430,Sci-Fi,6.5,30.0,300.0,Scorsese,,2020.0
431.0,Movie 431,Romance,7.3,10.0,,Nolan,Actor C,2022.0
432.0,Movie 432,Action,6.1,60.0,80.0,Tarantino,Actor D,2021.0
433.0,Movie 433,Comedy,6.3,10.0,80.0,Spielberg,Actor B,2015.0
434.0,Movie 434,Comedy,6.8,150.0,,Cameron,Actor C,2016.0
435.0,Movie 435,Comedy,5.7,,600.0,Rajamouli,Actor A,2020.0
436.0,Movie 436,Sci-Fi,7.4,30.0,80.0,,Actor E,2022.0
437.0,Movie 437,Romance,,150.0,600.0,Cameron,Actor A,2022.0
438.0,Movie 438,Action,8.8,,20.0,Scorsese,Actor C,2022.0
439.0,Movie 439,Horror,5.5,150.0,20.0,Nolan,Actor E,2020.0
440.0,Movie 440,Thriller,4.0,10.0,600.0,,Actor D,2019.0
441.0,Movie 441,Horror,3.9,150.0,20.0,Tarantino,Actor D,2018.0
,Movie 442,Action,9.3,60.0,600.0,Tarantino,Actor D,2017.0
443.0,Movie 443,Horror,4.8,100.0,300.0,,Actor B,2020.0
444.0,Movie 444,Fantasy,5.0,,300.0,Cameron,,2015.0
445.0,Movie 445,Romance,4.1,150.0,20.0,Tarantino,Actor A,2015.0
446.0,Movie 446,Romance,3.7,60.0,80.0,Nolan,Actor C,2018.0
447.0,Movie 447,Thriller,6.1,30.0,300.0,Spielberg,,2022.0
448.0,Movie 448,Horror,5.1,,150.0,Nolan,Actor C,
449.0,Movie 449,Fantasy,4.6,150.0,,Cameron,Actor D,
450.0,Movie 449,Thriller,3.8,150.0,600.0,Rajamouli,Actor C,2015.0
451.0,Movie 451,Romance,7.7,150.0,80.0,Cameron,Actor D,2015.0
452.0,Movie 452,Fantasy,7.5,150.0,600.0,Cameron,,
453.0,Movie 453,Sci-Fi,9.2,150.0,,Nolan,Actor B,2016.0
454.0,Movie 454,Drama,4.2,100.0,,Nolan,Actor A,2016.0
455.0,Movie 455,Drama,8.9,30.0,150.0,,,2021.0
456.0,Movie 456,Sci-Fi,,30.0,80.0,Scorsese,Actor E,2019.0
457.0,Movie 457,Romance,6.2,10.0,80.0,,Actor B,2019.0
458.0,Movie 458,Sci-Fi,6.3,10.0,80.0,Scorsese,Actor B,2018.0
,Movie 459,Romance,7.6,,300.0,Scorsese,,2019.0
460.0,Movie 460,Drama,5.1,60.0,20.0,Scorsese,Actor B,2019.0
461.0,Movie 461,Drama,8.9,100.0,20.0,Spielberg,Actor C,2020.0
462.0,Movie 462,Thriller,5.6,100.0,20.0,Tarantino,Actor B,2019.0
463.0,Movie 463,Horror,4.6,10.0,,Tarantino,Actor C,2020.0
464.0,Movie 464,Romance,6.1,10.0,20.0,,Actor D,2022.0
465.0,Movie 465,Comedy,3.5,100.0,80.0,,Actor A,2019.0
466.0,Movie 466,Thriller,4.1,30.0,300.0,Cameron,Actor C,2016.0
467.0,Movie 467,Thriller,7.3,30.0,150.0,Scorsese,Actor A,2015.0
468.0,Movie 468,Romance,7.9,150.0,600.0,Rajamouli,Actor E,2017.0
469.0,Movie 469,Drama,8.7,150.0,150.0,Rajamouli,,2020.0
470.0,Movie 470,Sci-Fi,6.0,60.0,150.0,Cameron,Actor B,2015.0
471.0,Movie 471,Fantasy,7.5,150.0,600.0,,Actor D,2015.0
472.0,Movie 472,Action,7.8,,20.0,Nolan,Actor A,
473.0,Movie 473,Drama,7.3,30.0,20.0,Rajamouli,Actor D,
474.0,Movie 474,Comedy,8.2,60.0,80.0,Spielberg,Actor E,2020.0
475.0,Movie 474,Action,,,300.0,Scorsese,Actor E,2018.0
,Movie 476,Thriller,6.3,100.0,150.0,Scorsese,Actor D,2020.0
477.0,Movie 477,Comedy,3.7,30.0,300.0,Spielberg,Actor B,2021.0
478.0,Movie 478,Sci-Fi,8.2,100.0,80.0,,Actor E,2018.0
479.0,Movie 479,Horror,5.2,150.0,150.0,,Actor D,2021.0
480.0,Movie 480,Action,4.1,30.0,150.0,,Actor B,2019.0
481.0,Movie 481,Drama,4.1,,150.0,Spielberg,,2020.0
482.0,Movie 482,Comedy,4.4,60.0,20.0,Cameron,,2016.0
483.0,Movie 483,Action,7.1,,20.0,Cameron,Actor C,2019.0
484.0,Movie 484,Action,8.2,150.0,150.0,Scorsese,Actor D,2017.0
485.0,Movie 485,Thriller,7.4,60.0,600.0,Cameron,Actor E,2020.0
486.0,Movie 486,Horror,4.2,150.0,80.0,Spielberg,Actor C,2020.0
487.0,Movie 487,Sci-Fi,6.3,100.0,80.0,Spielberg,Actor D,2019.0
488.0,Movie 488,Drama,6.7,10.0,20.0,Cameron,Actor C,2015.0
489.0,Movie 489,Sci-Fi,6.8,10.0,20.0,Rajamouli,Actor B,
490.0,Movie 490,Sci-Fi,3.7,,,Spielberg,Actor A,2020.0
491.0,Movie 491,Fantasy,4.6,150.0,20.0,Cameron,,2021.0
492.0,Movie 492,Drama,8.8,60.0,150.0,Rajamouli,Actor D,2020.0
,Movie 493,Comedy,6.2,30.0,20.0,Spielberg,Actor A,2020.0
494.0,Movie 494,Horror,,100.0,20.0,,,2021.0
495.0,Movie 495,Action,6.0,30.0,600.0,Cameron,Actor C,
496.0,Movie 496,Drama,9.3,60.0,80.0,Cameron,Actor A,2021.0
497.0,Movie 497,Thriller,6.5,10.0,600.0,Rajamouli,Actor D,2015.0
498.0,Movie 498,Romance,4.5,10.0,150.0,Nolan,Actor B,2017.0
499.0,Movie 499,Romance,4.7,,,Spielberg,Actor C,2018.0
500.0,Movie 499,Fantasy,4.2,10.0,,Spielberg,Actor B,2021.0
501.0,Movie 501,Drama,5.5,,,Cameron,Actor C,
502.0,Movie 502,Horror,9.2,30.0,,Scorsese,Actor B,
503.0,Movie 503,Romance,5.5,60.0,80.0,,,2017.0
504.0,Movie 504,Horror,6.4,10.0,150.0,Nolan,,2022.0
505.0,Movie 505,Thriller,5.1,60.0,300.0,Scorsese,,2019.0
506.0,Movie 506,Thriller,4.8,60.0,150.0,Spielberg,Actor A,2021.0
507.0,Movie 507,Action,9.2,,80.0,Cameron,Actor C,2021.0
508.0,Movie 508,Drama,4.6,100.0,150.0,Rajamouli,Actor A,2015.0
509.0,Movie 509,Action,4.2,150.0,300.0,Scorsese,Actor B,2018.0
,Movie 510,Thriller,8.2,10.0,20.0,Scorsese,Actor D,2017.0
511.0,Movie 511,Romance,7.7,,150.0,Scorsese,,2017.0
512.0,Movie 512,Thriller,4.8,100.0,150.0,Spielberg,Actor E,2021.0
513.0,Movie 513,Romance,,150.0,150.0,Rajamouli,Actor D,2019.0
514.0,Movie 514,Sci-Fi,8.9,10.0,300.0,Tarantino,Actor D,2020.0
515.0,Movie 515,Romance,6.5,10.0,80.0,Spielberg,Actor E,2022.0
516.0,Movie 516,Thriller,7.1,,20.0,Tarantino,Actor C,2015.0
517.0,Movie 517,Sci-Fi,4.1,100.0,150.0,Nolan,Actor A,2022.0
518.0,Movie 518,Drama,8.3,100.0,150.0,Spielberg,Actor C,2021.0
519.0,Movie 519,Drama,4.0,30.0,150.0,Nolan,Actor D,2019.0
520.0,Movie 520,Thriller,4.8,60.0,150.0,Tarantino,Actor C,2022.0
521.0,Movie 521,Sci-Fi,5.7,60.0,20.0,Rajamouli,Actor A,2017.0
522.0,Movie 522,Thriller,5.6,60.0,80.0,Cameron,Actor A,2019.0
523.0,Movie 523,Fantasy,4.7,,600.0,Cameron,Actor A,2016.0
524.0,Movie 524,Drama,9.0,10.0,20.0,Spielberg,Actor D,2017.0
525.0,Movie 524,Sci-Fi,5.5,30.0,150.0,,Actor C,2021.0
526.0,Movie 526,Comedy,6.1,10.0,80.0,Cameron,Actor E,2020.0
,Movie 527,Romance,9.5,150.0,80.0,Spielberg,Actor B,2016.0
528.0,Movie 528,Action,8.0,60.0,,Tarantino,Actor B,2017.0
529.0,Movie 529,Comedy,7.7,60.0,300.0,Nolan,,2018.0
530.0,Movie 530,Sci-Fi,4.3,30.0,300.0,Nolan,Actor E,2020.0
531.0,Movie 531,Sci-Fi,8.2,150.0,,,Actor C,2015.0
532.0,Movie 532,Horror,,30.0,,Rajamouli,Actor D,2017.0
533.0,Movie 533,Horror,6.0,,150.0,Rajamouli,,2021.0
534.0,Movie 534,Romance,9.1,,,Spielberg,,2020.0
535.0,Movie 535,Fantasy,7.8,30.0,300.0,,Actor A,
536.0,Movie 536,Thriller,5.3,60.0,150.0,Nolan,Actor A,2015.0
537.0,Movie 537,Romance,6.2,10.0,80.0,Spielberg,Actor D,2021.0
538.0,Movie 538,Fantasy,8.4,30.0,,Tarantino,Actor D,2018.0
539.0,Movie 539,Romance,4.2,10.0,,Cameron,,2017.0
540.0,Movie 540,Horror,6.5,,80.0,,Actor C,
541.0,Movie 541,Thriller,4.2,,150.0,Scorsese,Actor A,2016.0
542.0,Movie 542,Drama,7.6,100.0,600.0,Cameron,Actor D,2021.0
543.0,Movie 543,Drama,4.8,10.0,20.0,Tarantino,Actor B,
,Movie 544,Romance,7.3,30.0,300.0,Rajamouli,Actor C,2020.0
545.0,Movie 545,Sci-Fi,7.9,10.0,300.0,Tarantino,Actor B,2016.0
546.0,Movie 546,Horror,7.0,150.0,20.0,,Actor C,
547.0,Movie 547,Thriller,7.9,30.0,150.0,Cameron,Actor E,2016.0
548.0,Movie 548,Fantasy,6.3,10.0,150.0,Nolan,,2020.0
549.0,Movie 549,Fantasy,7.6,150.0,600.0,,Actor E,2015.0
550.0,Movie 549,Action,3.9,10.0,300.0,Spielberg,Actor E,2019.0
551.0,Movie 551,Fantasy,,150.0,150.0,Rajamouli,Actor C,
552.0,Movie 552,Comedy,5.1,10.0,,Rajamouli,Actor D,2020.0
553.0,Movie 553,Sci-Fi,9.4,30.0,300.0,Tarantino,Actor D,2022.0
554.0,Movie 554,Action,7.0,100.0,300.0,Spielberg,Actor A,2018.0
555.0,Movie 555,Comedy,4.7,60.0,300.0,Spielberg,Actor B,2018.0
556.0,Movie 556,Thriller,8.8,60.0,150.0,Cameron,Actor A,2020.0
557.0,Movie 557,Sci-Fi,8.8,60.0,,,,2019.0
558.0,Movie 558,Action,4.8,100.0,600.0,,Actor A,2019.0
559.0,Movie 559,Comedy,5.6,10.0,20.0,Tarantino,Actor B,2022.0
560.0,Movie 560,Romance,5.5,10.0,20.0,Scorsese,Actor C,2019.0
,Movie 561,Comedy,4.9,60.0,,,Actor E,2016.0
562.0,Movie 562,Sci-Fi,7.0,10.0,80.0,Rajamouli,Actor D,
563.0,Movie 563,Fantasy,3.8,,,Tarantino,,2021.0
564.0,Movie 564,Thriller,4.4,100.0,150.0,Spielberg,Actor A,2017.0
565.0,Movie 565,Comedy,4.9,,150.0,Cameron,Actor C,2018.0
566.0,Movie 566,Sci-Fi,3.8,150.0,80.0,Cameron,Actor C,2015.0
567.0,Movie 567,Horror,5.6,60.0,300.0,Scorsese,Actor A,2021.0
568.0,Movie 568,Fantasy,8.6,150.0,80.0,Nolan,,
569.0,Movie 569,Sci-Fi,8.7,150.0,,Scorsese,Actor D,2015.0
570.0,Movie 570,Drama,,,600.0,Tarantino,Actor D,2015.0
571.0,Movie 571,Comedy,4.9,100.0,,Nolan,Actor C,2016.0
572.0,Movie 572,Thriller,6.0,30.0,,Spielberg,Actor E,2020.0
573.0,Movie 573,Drama,6.8,,150.0,Tarantino,Actor C,2020.0
574.0,Movie 574,Action,9.5,100.0,,Tarantino,,2019.0
575.0,Movie 574,Drama,7.1,100.0,20.0,Cameron,Actor E,2021.0
576.0,Movie 576,Horror,6.9,,20.0,Nolan,Actor A,
577.0,Movie 577,Comedy,6.5,60.0,150.0,,Actor A,2018.0
,Movie 578,Sci-Fi,9.1,30.0,,Nolan,Actor B,2022.0
579.0,Movie 579,Comedy,5.8,,300.0,Tarantino,Actor E,
580.0,Movie 580,Action,9.1,60.0,300.0,,,
581.0,Movie 581,Action,8.2,60.0,300.0,Cameron,Actor B,2017.0
582.0,Movie 582,Action,8.9,30.0,600.0,Scorsese,Actor C,2019.0
583.0,Movie 583,Drama,5.9,150.0,20.0,Rajamouli,Actor D,2020.0
584.0,Movie 584,Sci-Fi,5.9,60.0,,Scorsese,Actor E,2015.0
585.0,Movie 585,Action,9.2,100.0,150.0,Scorsese,Actor A,
586.0,Movie 586,Fantasy,4.5,10.0,300.0,Nolan,Actor C,2018.0
587.0,Movie 587,Thriller,6.1,60.0,300.0,Cameron,Actor A,
588.0,Movie 588,Sci-Fi,9.5,30.0,80.0,Cameron,Actor C,2015.0
589.0,Movie 589,Sci-Fi,,,600.0,Tarantino,Actor E,2020.0
590.0,Movie 590,Action,6.0,30.0,80.0,Tarantino,Actor E,2018.0
591.0,Movie 591,Drama,5.4,,600.0,Rajamouli,Actor B,2017.0
592.0,Movie 592,Thriller,3.7,10.0,80.0,Rajamouli,,2019.0
593.0,Movie 593,Romance,5.4,150.0,150.0,Cameron,Actor C,2020.0
594.0,Movie 594,Drama,8.5,100.0,600.0,,Actor C,2017.0
,Movie 595,Action,8.8,30.0,20.0,Spielberg,Actor B,2021.0
596.0,Movie 596,Thriller,5.6,60.0,600.0,,Actor A,2015.0
597.0,Movie 597,Comedy,5.3,150.0,20.0,Spielberg,Actor A,2017.0
598.0,Movie 598,Romance,7.6,,,Nolan,,2017.0
599.0,Movie 599,Horror,5.1,10.0,600.0,Spielberg,Actor B,2022.0
600.0,Movie 599,Sci-Fi,4.0,60.0,,Cameron,Actor B,2022.0
601.0,Movie 601,Horror,4.9,100.0,150.0,Spielberg,,2020.0
602.0,Movie 602,Thriller,5.9,60.0,300.0,,Actor E,2018.0
603.0,Movie 603,Thriller,7.0,60.0,,Rajamouli,Actor A,2022.0
604.0,Movie 604,Sci-Fi,5.5,150.0,600.0,Scorsese,Actor A,2021.0
605.0,Movie 605,Drama,9.2,,600.0,,Actor B,2020.0
606.0,Movie 606,Horror,7.0,60.0,,Tarantino,Actor B,2020.0
607.0,Movie 607,Thriller,8.0,150.0,,,Actor B,2021.0
608.0,Movie 608,Comedy,,60.0,20.0,,Actor B,2019.0
609.0,Movie 609,Romance,5.4,10.0,150.0,Rajamouli,Actor A,2022.0
610.0,Movie 610,Drama,4.6,100.0,80.0,Spielberg,Actor A,2017.0
611.0,Movie 611,Romance,3.7,,150.0,Scorsese,Actor E,2018.0
,Movie 612,Fantasy,5.2,150.0,300.0,,Actor D,2019.0
613.0,Movie 613,Thriller,4.6,30.0,80.0,Rajamouli,Actor E,2020.0
614.0,Movie 614,Sci-Fi,4.9,60.0,150.0,Cameron,,2019.0
615.0,Movie 615,Sci-Fi,8.9,100.0,150.0,Cameron,Actor A,2016.0
616.0,Movie 616,Action,3.6,10.0,80.0,Nolan,Actor C,
617.0,Movie 617,Comedy,3.8,150.0,20.0,Spielberg,,2019.0
618.0,Movie 618,Romance,7.3,,80.0,Rajamouli,Actor A,2017.0
619.0,Movie 619,Action,6.5,,600.0,Rajamouli,Actor D,2022.0
620.0,Movie 620,Horror,7.4,60.0,600.0,Rajamouli,Actor A,2022.0
621.0,Movie 621,Thriller,8.4,60.0,80.0,Tarantino,Actor D,2020.0
622.0,Movie 622,Comedy,5.2,150.0,80.0,Tarantino,,2017.0
623.0,Movie 623,Horror,4.9,150.0,20.0,Spielberg,Actor E,2018.0
624.0,Movie 624,Action,7.2,100.0,300.0,Nolan,Actor B,2015.0
625.0,Movie 624,Horror,9.2,30.0,20.0,Rajamouli,,2020.0
626.0,Movie 626,Fantasy,9.1,,,Tarantino,Actor B,2016.0
627.0,Movie 627,Romance,,100.0,20.0,Rajamouli,,2021.0
628.0,Movie 628,Horror,5.3,60.0,20.0,Tarantino,Actor D,2021.0
,Movie 629,Drama,5.2,,,Scorsese,Actor B,2020.0
630.0,Movie 630,Sci-Fi,6.9,10.0,,Tarantino,Actor B,2021.0
631.0,Movie 631,Action,8.6,150.0,300.0,Spielberg,Actor D,2020.0
632.0,Movie 632,Sci-Fi,4.8,30.0,80.0,,Actor E,2017.0
633.0,Movie 633,Thriller,3.9,100.0,150.0,Tarantino,Actor B,2020.0
634.0,Movie 634,Horror,8.9,100.0,300.0,Cameron,Actor C,2022.0
635.0,Movie 635,Sci-Fi,5.6,10.0,150.0,Scorsese,Actor B,2021.0
636.0,Movie 636,Drama,6.4,,20.0,Scorsese,,2018.0
637.0,Movie 637,Romance,7.4,10.0,600.0,Tarantino,,2018.0
638.0,Movie 638,Fantasy,6.5,30.0,600.0,Rajamouli,Actor A,2015.0
639.0,Movie 639,Sci-Fi,4.9,30.0,,,Actor D,2018.0
640.0,Movie 640,Fantasy,6.8,,150.0,Spielberg,Actor E,2019.0
641.0,Movie 641,Action,8.3,100.0,,Scorsese,Actor B,2022.0
642.0,Movie 642,Horror,4.4,,300.0,Cameron,Actor C,2019.0
643.0,Movie 643,Fantasy,9.2,60.0,150.0,Spielberg,Actor E,2015.0
644.0,Movie 644,Drama,8.6,,,Nolan,Actor B,2015.0
645.0,Movie 645,Sci-Fi,5.8,100.0,600.0,Spielberg,Actor E,2019.0
,Movie 646,Comedy,,150.0,150.0,Rajamouli,Actor E,
647.0,Movie 647,Drama,6.5,150.0,600.0,Nolan,Actor C,
648.0,Movie 648,Sci-Fi,4.1,150.0,600.0,Scorsese,Actor B,2021.0
649.0,Movie 649,Fantasy,7.8,30.0,150.0,Tarantino,Actor A,2018.0
650.0,Movie 649,Thriller,8.4,150.0,300.0,Tarantino,Actor A,2016.0
651.0,Movie 651,Romance,7.7,,300.0,Nolan,Actor D,
652.0,Movie 652,Sci-Fi,8.8,10.0,150.0,Rajamouli,Actor B,2015.0
653.0,Movie 653,Fantasy,8.1,10.0,300.0,Rajamouli,Actor E,
654.0,Movie 654,Horror,6.6,,300.0,Cameron,Actor D,2018.0
655.0,Movie 655,Horror,8.3,100.0,600.0,Rajamouli,Actor A,2022.0
656.0,Movie 656,Horror,4.0,,600.0,Scorsese,Actor A,2019.0
657.0,Movie 657,Horror,5.3,10.0,80.0,Rajamouli,Actor E,2019.0
658.0,Movie 658,Horror,4.3,30.0,150.0,Cameron,Actor D,2021.0
659.0,Movie 659,Thriller,7.5,100.0,,Scorsese,Actor B,2018.0
660.0,Movie 660,Drama,4.8,30.0,,Nolan,Actor E,2020.0
661.0,Movie 661,Horror,6.8,10.0,80.0,,Actor A,2015.0
662.0,Movie 662,Sci-Fi,6.0,,,Nolan,Actor D,2020.0
,Movie 663,Sci-Fi,5.4,60.0,20.0,Scorsese,Actor D,2021.0
664.0,Movie 664,Thriller,7.1,60.0,600.0,Rajamouli,,2022.0
665.0,Movie 665,Horror,,60.0,20.0,Tarantino,Actor B,2015.0
666.0,Movie 666,Romance,6.0,100.0,20.0,Scorsese,Actor D,2022.0
667.0,Movie 667,Horror,7.5,10.0,300.0,Spielberg,Actor D,2017.0
668.0,Movie 668,Action,7.5,100.0,150.0,Rajamouli,Actor B,2017.0
669.0,Movie 669,Thriller,6.8,,80.0,Cameron,Actor A,2019.0
670.0,Movie 670,Drama,9.0,100.0,300.0,,Actor D,2021.0
671.0,Movie 671,Sci-Fi,6.9,60.0,,Spielberg,Actor A,2015.0
672.0,Movie 672,Fantasy,4.2,150.0,600.0,Nolan,Actor C,2017.0
673.0,Movie 673,Sci-Fi,4.2,10.0,600.0,Nolan,Actor A,2020.0
674.0,Movie 674,Thriller,5.6,60.0,20.0,Cameron,Actor E,2017.0
675.0,Movie 674,Action,7.7,60.0,300.0,Nolan,Actor E,2017.0
676.0,Movie 676,Thriller,4.6,30.0,300.0,Scorsese,,2018.0
677.0,Movie 677,Comedy,7.5,150.0,20.0,Cameron,Actor A,2021.0
678.0,Movie 678,Comedy,5.3,10.0,,Rajamouli,Actor A,2016.0
679.0,Movie 679,Action,8.5,60.0,80.0,Scorsese,Actor A,2021.0
,Movie 680,Comedy,7.9,150.0,80.0,Nolan,Actor C,2016.0
681.0,Movie 681,Romance,6.4,100.0,600.0,Spielberg,Actor D,2018.0
682.0,Movie 682,Fantasy,5.9,100.0,,,,2018.0
683.0,Movie 683,Fantasy,4.2,,600.0,,Actor D,2018.0
684.0,Movie 684,Sci-Fi,,30.0,150.0,Nolan,,2021.0
685.0,Movie 685,Comedy,7.1,10.0,600.0,Spielberg,Actor E,2019.0
686.0,Movie 686,Horror,5.8,30.0,,Nolan,Actor C,2015.0
687.0,Movie 687,Fantasy,6.6,100.0,300.0,Tarantino,Actor C,2016.0
688.0,Movie 688,Fantasy,4.3,,,,Actor E,2020.0
689.0,Movie 689,Thriller,3.6,100.0,20.0,Nolan,Actor D,
690.0,Movie 690,Thriller,3.8,60.0,80.0,Cameron,Actor A,2020.0
691.0,Movie 691,Thriller,8.1,10.0,20.0,Scorsese,Actor D,2018.0
692.0,Movie 692,Sci-Fi,7.5,100.0,,Spielberg,Actor D,2019.0
693.0,Movie 693,Romance,6.0,,,Cameron,Actor A,2019.0
694.0,Movie 694,Comedy,7.2,,600.0,Cameron,Actor E,
695.0,Movie 695,Horror,7.9,100.0,20.0,Rajamouli,Actor D,2020.0
696.0,Movie 696,Drama,8.0,100.0,20.0,Cameron,,
,Movie 697,Horror,6.4,60.0,20.0,Scorsese,,2021.0
698.0,Movie 698,Comedy,3.8,,80.0,Tarantino,Actor E,2017.0
699.0,Movie 699,Sci-Fi,5.4,30.0,80.0,Scorsese,Actor B,2022.0
700.0,Movie 699,Romance,8.2,,300.0,Cameron,Actor D,2021.0
701.0,Movie 701,Comedy,7.4,60.0,150.0,Scorsese,Actor D,2022.0
702.0,Movie 702,Drama,3.5,100.0,80.0,,Actor B,2018.0
703.0,Movie 703,Horror,,150.0,150.0,Spielberg,Actor D,
