movie_id,title,genre,rating,budget_million,gross_million,director,lead_actor,release_year,profit
318,Movie 1287,Action,4.3,100.0,600.0,Unknown,Unknown,2018,500.0
319,Movie 1288,Action,7.7,30.0,20.0,Rajamouli,Actor B,2015,-10.0
320,Movie 1289,Sci-Fi,7.9,100.0,600.0,Cameron,Unknown,2017,500.0
321,Movie 129,Horror,8.4,30.0,300.0,Nolan,Actor B,2019,270.0
322,Movie 1290,Fantasy,9.5,60.0,300.0,Cameron,Actor D,2018,240.0
323,Movie 1291,Drama,4.0,100.0,300.0,Rajamouli,Actor E,2017,200.0
324,Movie 1292,Romance,6.48,30.0,150.0,Tarantino,Actor B,2020,120.0
325,Movie 1293,Romance,6.7,60.0,150.0,Tarantino,Actor C,2017,90.0
326,Movie 1294,Sci-Fi,7.5,150.0,20.0,Unknown,Actor E,2017,-130.0
327,Movie 1295,Comedy,8.8,60.0,600.0,Cameron,Actor A,2018,540.0
328,Movie 1296,Action,3.8,60.0,300.0,Cameron,Actor D,2017,240.0
329,Movie 1297,Drama,7.5,100.0,600.0,Unknown,Unknown,2015,500.0
330,Movie 1298,Thriller,9.1,60.0,300.0,Spielberg,Actor A,2018,240.0
331,Movie 1299,Horror,4.7,60.0,150.0,Cameron,Unknown,2019,90.0
332,Movie 1299,Thriller,5.5,60.0,600.0,Rajamouli,Unknown,2022,540.0
333,Movie 13,Thriller,5.8,60.0,20.0,Unknown,Actor D,2015,-40.0
334,Movie 130,Fantasy,7.8,60.0,150.0,Unknown,Actor A,2020,90.0
335,Movie 1301,Action,8.4,30.0,0.0,Scorsese,Actor D,2016,-30.0
336,Movie 1302,Comedy,6.0,30.0,20.0,Nolan,Actor E,2016,-10.0
337,Movie 1303,Romance,8.6,10.0,600.0,Cameron,Actor A,2018,590.0
338,Movie 1304,Sci-Fi,4.7,30.0,600.0,Rajamouli,Unknown,2016,570.0
339,Movie 1305,Drama,7.9,10.0,150.0,Scorsese,Actor C,2018,140.0
340,Movie 1306,Action,5.4,60.0,600.0,Scorsese,Actor A,2019,540.0
341,Movie 1307,Horror,7.1,60.0,0.0,Spielberg,Actor B,2016,-60.0
342,Movie 1308,Romance,5.5,150.0,0.0,Tarantino,Actor A,2017,-150.0
343,Movie 1309,Thriller,6.6,30.0,80.0,Unknown,Actor B,2022,50.0
344,Movie 131,Comedy,4.0,60.0,80.0,Unknown,Actor E,2018,20.0
345,Movie 1310,Thriller,6.3,60.0,150.0,Tarantino,Actor D,2022,90.0
346,Movie 1311,Drama,6.47,150.0,300.0,Spielberg,Actor E,2016,150.0
347,Movie 1312,Fantasy,9.4,60.0,150.0,Scorsese,Actor A,2019,90.0
348,Movie 1313,Drama,7.4,150.0,600.0,Nolan,Unknown,2019,450.0
349,Movie 1314,Romance,7.5,30.0,80.0,Scorsese,Actor B,2018,50.0
350,Movie 1315,Drama,7.7,10.0,0.0,Cameron,Actor A,2016,-10.0
351,Movie 1316,Horror,5.5,60.0,0.0,Nolan,Actor D,2015,-60.0
352,Movie 1317,Romance,8.7,60.0,150.0,Nolan,Actor C,2018,90.0
353,Movie 1318,Thriller,4.1,150.0,20.0,Scorsese,Actor B,2019,-130.0
354,Movie 1319,Thriller,3.8,150.0,300.0,Scorsese,Actor C,2022,150.0
355,Movie 132,Romance,4.4,60.0,0.0,Unknown,Actor C,2018,-60.0
356,Movie 1320,Fantasy,6.6,60.0,300.0,Scorsese,Actor B,2021,240.0
357,Movie 1321,Fantasy,8.0,100.0,300.0,Unknown,Actor D,2017,200.0
358,Movie 1322,Drama,7.4,10.0,80.0,Spielberg,Unknown,2015,70.0
359,Movie 1323,Comedy,9.2,30.0,80.0,Tarantino,Actor C,2022,50.0
360,Movie 1324,Comedy,7.5,150.0,20.0,Scorsese,Unknown,2015,-130.0
361,Movie 1324,Sci-Fi,4.4,10.0,600.0,Tarantino,Actor A,2021,590.0
362,Movie 1326,Comedy,8.5,10.0,300.0,Nolan,Actor B,2022,290.0
363,Movie 1327,Sci-Fi,3.7,100.0,600.0,Unknown,Actor C,2015,500.0
364,Movie 1328,Thriller,8.6,60.0,0.0,Unknown,Actor D,2017,-60.0
365,Movie 1329,Thriller,5.5,150.0,300.0,Rajamouli,Actor D,2016,150.0
366,Movie 133,Drama,6.47,10.0,300.0,Rajamouli,Unknown,2018,290.0
367,Movie 1330,Action,6.59,100.0,20.0,Spielberg,Actor E,2018,-80.0
368,Movie 1331,Action,6.3,10.0,20.0,Nolan,Actor E,2018,10.0
369,Movie 1332,Horror,7.8,150.0,600.0,Scorsese,Unknown,2017,450.0
370,Movie 1333,Thriller,4.9,60.0,20.0,Nolan,Actor B,2022,-40.0
371,Movie 1334,Action,4.4,150.0,600.0,Spielberg,Actor B,2016,450.0
372,Movie 1335,Drama,6.8,30.0,0.0,Cameron,Actor A,2021,-30.0
373,Movie 1336,Action,5.9,60.0,80.0,Unknown,Actor E,2018,20.0
374,Movie 1337,Drama,4.0,150.0,0.0,Nolan,Actor D,2018,-150.0
375,Movie 1338,Horror,4.0,100.0,80.0,Nolan,Actor E,2020,-20.0
376,Movie 1339,Comedy,6.8,10.0,300.0,Scorsese,Actor D,2019,290.0
377,Movie 134,Action,9.1,30.0,600.0,Spielberg,Actor B,2019,570.0
378,Movie 1340,Horror,5.0,60.0,600.0,Tarantino,Actor B,2020,540.0
379,Movie 1341,Sci-Fi,7.8,10.0,150.0,Rajamouli,Unknown,2015,140.0
380,Movie 1342,Action,4.9,30.0,20.0,Spielberg,Actor B,2016,-10.0
381,Movie 1343,Comedy,8.4,10.0,80.0,Rajamouli,Unknown,2015,70.0
382,Movie 1344,Drama,4.7,100.0,0.0,Scorsese,Actor C,2016,-100.0
383,Movie 1345,Drama,5.5,30.0,300.0,Tarantino,Actor B,2022,270.0
384,Movie 1346,Sci-Fi,5.2,100.0,150.0,Tarantino,Actor B,2019,50.0
385,Movie 1347,Action,5.8,100.0,600.0,Tarantino,Actor D,2018,500.0
386,Movie 1348,Fantasy,7.4,100.0,300.0,Tarantino,Actor A,2017,200.0
387,Movie 1349,Fantasy,3.7,30.0,0.0,Spielberg,Actor B,2015,-30.0
388,Movie 1349,Thriller,6.52,60.0,300.0,Tarantino,Actor D,2020,240.0
389,Movie 135,Horror,6.3,100.0,600.0,Unknown,Actor D,2017,500.0
390,Movie 1351,Sci-Fi,8.2,10.0,20.0,Scorsese,Actor A,2017,10.0
391,Movie 1352,Horror,6.0,30.0,150.0,Nolan,Actor B,2016,120.0
392,Movie 1353,Drama,8.1,30.0,20.0,Rajamouli,Actor B,2021,-10.0
393,Movie 1354,Romance,9.3,10.0,600.0,Scorsese,Actor E,2020,590.0
394,Movie 1355,Fantasy,8.5,150.0,300.0,Unknown,Actor C,2016,150.0
395,Movie 1356,Action,4.2,10.0,300.0,Rajamouli,Unknown,2021,290.0
396,Movie 1357,Romance,9.1,150.0,80.0,Nolan,Unknown,2018,-70.0
397,Movie 1358,Comedy,9.4,100.0,80.0,Nolan,Actor D,2018,-20.0
398,Movie 1359,Romance,5.9,10.0,80.0,Unknown,Unknown,2018,70.0
399,Movie 136,Comedy,7.3,10.0,0.0,Rajamouli,Actor A,2018,-10.0
400,Movie 1360,Sci-Fi,8.2,100.0,600.0,Tarantino,Actor C,2017,500.0
401,Movie 1361,Sci-Fi,8.1,60.0,0.0,Cameron,Unknown,2016,-60.0
402,Movie 1362,Sci-Fi,7.2,150.0,0.0,Tarantino,Actor E,2016,-150.0
403,Movie 1363,Drama,8.6,60.0,20.0,Unknown,Actor D,2018,-40.0
404,Movie 1364,Drama,4.3,60.0,300.0,Unknown,Unknown,2022,240.0
405,Movie 1365,Drama,7.6,60.0,20.0,Scorsese,Actor A,2016,-40.0
406,Movie 1366,Romance,8.1,150.0,150.0,Rajamouli,Actor D,2017,0.0
407,Movie 1367,Action,8.0,100.0,0.0,Spielberg,Actor D,2022,-100.0
408,Movie 1368,Action,6.59,30.0,150.0,Unknown,Actor C,2016,120.0
409,Movie 1369,Sci-Fi,9.4,60.0,600.0,Tarantino,Actor B,2016,540.0
410,Movie 137,Action,7.5,30.0,0.0,Unknown,Actor B,2018,-30.0
411,Movie 1370,Thriller,6.0,30.0,0.0,Rajamouli,Actor D,2022,-30.0
412,Movie 1371,Comedy,4.0,60.0,150.0,Nolan,Actor B,2022,90.0
413,Movie 1372,Horror,6.9,60.0,600.0,Scorsese,Unknown,2015,540.0
414,Movie 1373,Romance,3.8,100.0,80.0,Unknown,Unknown,2022,-20.0
415,Movie 1374,Romance,6.1,100.0,150.0,Unknown,Actor D,2021,50.0
416,Movie 1376,Sci-Fi,4.4,150.0,0.0,Cameron,Unknown,2022,-150.0
417,Movie 1377,Drama,5.7,60.0,0.0,Cameron,Actor E,2016,-60.0
418,Movie 1378,Fantasy,3.8,60.0,20.0,Tarantino,Actor E,2019,-40.0
419,Movie 1379,Comedy,6.4,60.0,300.0,Tarantino,Actor B,2018,240.0
420,Movie 138,Comedy,6.2,100.0,300.0,Rajamouli,Actor D,2018,200.0
421,Movie 1380,Romance,4.2,60.0,150.0,Spielberg,Unknown,2015,90.0
422,Movie 1381,Thriller,5.5,10.0,0.0,Unknown,Actor D,2021,-10.0
423,Movie 1382,Horror,5.8,100.0,20.0,Cameron,Actor C,2017,-80.0
424,Movie 1383,Drama,6.0,150.0,80.0,Cameron,Actor E,2016,-70.0
425,Movie 1384,Drama,3.6,60.0,600.0,Scorsese,Actor E,2020,540.0
426,Movie 1385,Fantasy,6.2,100.0,600.0,Rajamouli,Actor A,2020,500.0
427,Movie 1386,Comedy,3.5,60.0,300.0,Cameron,Actor D,2016,240.0
428,Movie 1387,Sci-Fi,6.64,100.0,20.0,Nolan,Actor C,2022,-80.0
429,Movie 1388,Fantasy,8.9,30.0,80.0,Scorsese,Actor D,2020,50.0
430,Movie 1389,Comedy,8.2,150.0,80.0,Scorsese,Actor B,2021,-70.0
431,Movie 139,Horror,6.9,30.0,20.0,Cameron,Actor E,2017,-10.0
432,Movie 1390,Fantasy,6.1,60.0,300.0,Nolan,Actor C,2018,240.0
433,Movie 1391,Sci-Fi,5.3,30.0,150.0,Nolan,Actor A,2019,120.0
434,Movie 1392,Drama,3.9,100.0,0.0,Tarantino,Unknown,2020,-100.0
435,Movie 1393,Horror,9.1,30.0,150.0,Tarantino,Unknown,2021,120.0
436,Movie 1394,Fantasy,4.8,100.0,20.0,Scorsese,Unknown,2017,-80.0
437,Movie 1395,Sci-Fi,8.0,150.0,600.0,Scorsese,Actor B,2015,450.0
438,Movie 1396,Horror,8.8,60.0,80.0,Spielberg,Actor A,2020,20.0
439,Movie 1397,Sci-Fi,9.2,150.0,600.0,Rajamouli,Actor C,2018,450.0
440,Movie 1398,Fantasy,9.4,30.0,0.0,Spielberg,Actor C,2020,-30.0
441,Movie 1399,Comedy,5.0,100.0,80.0,Scorsese,Actor A,2015,-20.0
442,Movie 1399,Action,5.0,150.0,300.0,Cameron,Actor E,2019,150.0
443,Movie 14,Drama,7.7,150.0,150.0,Cameron,Actor E,2021,0.0
444,Movie 140,Drama,8.7,100.0,80.0,Cameron,Actor B,2018,-20.0
445,Movie 1401,Thriller,4.3,150.0,20.0,Scorsese,Actor A,2015,-130.0
446,Movie 1402,Action,5.5,60.0,300.0,Rajamouli,Actor C,2015,240.0
447,Movie 1403,Horror,7.5,150.0,20.0,Nolan,Actor C,2015,-130.0
448,Movie 1404,Thriller,5.1,10.0,80.0,Scorsese,Actor A,2018,70.0
449,Movie 1405,Sci-Fi,4.3,60.0,300.0,Cameron,Actor E,2022,240.0
450,Movie 1406,Horror,6.42,60.0,80.0,Rajamouli,Actor A,2022,20.0
451,Movie 1407,Horror,9.2,10.0,20.0,Spielberg,Actor B,2021,10.0
452,Movie 1408,Action,8.9,60.0,600.0,Spielberg,Actor E,2022,540.0
453,Movie 1409,Fantasy,7.4,100.0,20.0,Nolan,Actor A,2017,-80.0
454,Movie 141,Horror,7.6,150.0,80.0,Scorsese,Actor A,2022,-70.0
455,Movie 1410,Sci-Fi,4.7,150.0,20.0,Unknown,Actor A,2017,-130.0
456,Movie 1411,Sci-Fi,8.0,30.0,20.0,Tarantino,Actor A,2022,-10.0
457,Movie 1412,Horror,5.8,60.0,80.0,Unknown,Actor D,2017,20.0
458,Movie 1413,Drama,6.2,10.0,150.0,Unknown,Actor B,2019,140.0
459,Movie 1414,Horror,9.4,100.0,150.0,Cameron,Actor C,2017,50.0
460,Movie 1415,Romance,4.3,60.0,300.0,Rajamouli,Unknown,2018,240.0
461,Movie 1416,Romance,8.6,60.0,0.0,Spielberg,Actor E,2022,-60.0
462,Movie 1417,Sci-Fi,5.7,30.0,150.0,Unknown,Unknown,2017,120.0
463,Movie 1418,Fantasy,9.4,150.0,0.0,Unknown,Unknown,2019,-150.0
464,Movie 1419,Action,4.7,30.0,600.0,Rajamouli,Actor D,2022,570.0
465,Movie 142,Comedy,6.4,60.0,0.0,Spielberg,Actor E,2018,-60.0
466,Movie 1420,Romance,5.9,150.0,600.0,Cameron,Actor A,2022,450.0
467,Movie 1421,Action,7.4,60.0,80.0,Spielberg,Actor E,2020,20.0
468,Movie 1422,Drama,6.7,60.0,0.0,Rajamouli,Actor C,2017,-60.0
469,Movie 1423,Drama,5.0,10.0,600.0,Tarantino,Actor A,2019,590.0
470,Movie 1424,Sci-Fi,9.0,10.0,150.0,Scorsese,Actor E,2019,140.0
471,Movie 1424,Romance,6.48,150.0,300.0,Cameron,Actor C,2020,150.0
472,Movie 1426,Fantasy,5.4,100.0,0.0,Scorsese,Unknown,2019,-100.0
473,Movie 1427,Romance,4.6,150.0,300.0,Rajamouli,Actor E,2018,150.0
474,Movie 1428,Thriller,9.2,150.0,0.0,Unknown,Unknown,2021,-150.0
475,Movie 1429,Horror,3.9,100.0,0.0,Unknown,Actor A,2017,-100.0
476,Movie 143,Comedy,8.8,30.0,0.0,Scorsese,Actor A,2016,-30.0
477,Movie 1430,Thriller,9.5,30.0,600.0,Rajamouli,Actor D,2018,570.0
478,Movie 1431,Drama,6.7,30.0,0.0,Tarantino,Unknown,2022,-30.0
479,Movie 1432,Comedy,8.3,60.0,150.0,Nolan,Actor D,2022,90.0
480,Movie 1433,Action,3.7,100.0,300.0,Rajamouli,Actor A,2020,200.0
481,Movie 1434,Comedy,8.7,60.0,150.0,Unknown,Actor D,2019,90.0
482,Movie 1435,Drama,6.4,150.0,150.0,Unknown,Actor B,2015,0.0
483,Movie 1436,Thriller,7.7,100.0,300.0,Tarantino,Actor D,2015,200.0
484,Movie 1437,Drama,7.9,60.0,600.0,Nolan,Unknown,2020,540.0
485,Movie 1438,Romance,7.6,60.0,150.0,Spielberg,Actor B,2015,90.0
486,Movie 1439,Horror,8.8,100.0,80.0,Cameron,Unknown,2021,-20.0
487,Movie 144,Drama,3.8,150.0,150.0,Cameron,Actor A,2021,0.0
488,Movie 1440,Horror,5.7,150.0,20.0,Nolan,Actor A,2018,-130.0
489,Movie 1441,Drama,6.4,150.0,80.0,Unknown,Actor C,2021,-70.0
490,Movie 1442,Fantasy,5.7,100.0,0.0,Nolan,Actor A,2019,-100.0
491,Movie 1443,Horror,5.9,60.0,20.0,Spielberg,Actor E,2017,-40.0
492,Movie 1444,Sci-Fi,6.64,60.0,300.0,Spielberg,Actor A,2017,240.0
493,Movie 1445,Sci-Fi,3.9,60.0,150.0,Unknown,Actor B,2018,90.0
494,Movie 1446,Thriller,7.7,30.0,0.0,Rajamouli,Actor E,2019,-30.0
495,Movie 1447,Thriller,7.9,150.0,80.0,Scorsese,Actor C,2019,-70.0
496,Movie 1448,Comedy,9.1,30.0,0.0,Scorsese,Actor D,2018,-30.0
497,Movie 1449,Romance,5.1,10.0,0.0,Tarantino,Actor D,2018,-10.0
498,Movie 1449,Thriller,5.4,60.0,300.0,Scorsese,Actor D,2019,240.0
499,Movie 145,Horror,6.9,10.0,80.0,Spielberg,Actor B,2018,70.0
500,Movie 1451,Thriller,6.6,60.0,20.0,Cameron,Actor C,2019,-40.0
501,Movie 1452,Comedy,5.8,60.0,80.0,Nolan,Actor A,2016,20.0
502,Movie 1453,Action,7.1,150.0,0.0,Scorsese,Actor A,2015,-150.0
503,Movie 1454,Thriller,7.2,10.0,0.0,Rajamouli,Actor D,2021,-10.0
504,Movie 1455,Sci-Fi,8.6,10.0,20.0,Rajamouli,Unknown,2021,10.0
505,Movie 1456,Drama,7.2,150.0,600.0,Nolan,Actor E,2015,450.0
506,Movie 1457,Sci-Fi,6.5,150.0,300.0,Cameron,Actor D,2015,150.0
507,Movie 1458,Comedy,6.6,60.0,300.0,Unknown,Unknown,2020,240.0
508,Movie 1459,Sci-Fi,7.3,60.0,600.0,Cameron,Actor A,2015,540.0
509,Movie 146,Fantasy,5.7,60.0,80.0,Tarantino,Actor D,2021,20.0
510,Movie 1460,Romance,5.8,30.0,20.0,Rajamouli,Actor E,2019,-10.0
511,Movie 1461,Action,8.0,60.0,20.0,Scorsese,Actor B,2021,-40.0
512,Movie 1462,Fantasy,6.7,60.0,150.0,Unknown,Unknown,2022,90.0
513,Movie 1463,Fantasy,6.51,10.0,20.0,Cameron,Actor B,2020,10.0
514,Movie 1464,Drama,6.0,100.0,0.0,Spielberg,Actor D,2021,-100.0
515,Movie 1465,Horror,6.1,10.0,300.0,Scorsese,Actor E,2015,290.0
516,Movie 1466,Romance,5.2,60.0,300.0,Cameron,Unknown,2017,240.0
517,Movie 1467,Fantasy,8.2,150.0,600.0,Tarantino,Actor A,2021,450.0
518,Movie 1468,Thriller,9.1,150.0,150.0,Rajamouli,Actor B,2018,0.0
519,Movie 1469,Drama,5.6,10.0,300.0,Nolan,Actor B,2018,290.0
520,Movie 147,Thriller,7.9,10.0,20.0,Nolan,Actor E,2022,10.0
521,Movie 1470,Horror,8.9,150.0,600.0,Tarantino,Actor E,2019,450.0
522,Movie 1471,Fantasy,6.3,150.0,600.0,Spielberg,Unknown,2017,450.0
523,Movie 1472,Drama,9.3,60.0,80.0,Unknown,Actor D,2019,20.0
524,Movie 1473,Thriller,4.0,60.0,0.0,Unknown,Unknown,2018,-60.0
525,Movie 1474,Comedy,7.3,10.0,0.0,Spielberg,Actor C,2019,-10.0
526,Movie 1474,Action,6.8,150.0,0.0,Tarantino,Actor C,2021,-150.0
527,Movie 1476,Drama,5.5,150.0,150.0,Unknown,Actor E,2018,0.0
528,Movie 1477,Romance,5.8,100.0,0.0,Unknown,Actor E,2018,-100.0
529,Movie 1478,Horror,7.2,150.0,80.0,Cameron,Actor E,2018,-70.0
530,Movie 1479,Action,6.3,60.0,300.0,Tarantino,Actor E,2015,240.0
531,Movie 148,Drama,8.9,10.0,0.0,Cameron,Actor B,2022,-10.0
532,Movie 1480,Fantasy,5.8,60.0,150.0,Spielberg,Actor D,2015,90.0
533,Movie 1481,Horror,7.3,60.0,600.0,Rajamouli,Actor A,2019,540.0
534,Movie 1482,Fantasy,6.51,150.0,0.0,Cameron,Unknown,2019,-150.0
535,Movie 1483,Action,4.2,60.0,80.0,Unknown,Actor D,2019,20.0
536,Movie 1484,Action,5.1,60.0,20.0,Scorsese,Actor A,2018,-40.0
537,Movie 1485,Comedy,5.4,10.0,600.0,Nolan,Unknown,2017,590.0
538,Movie 1486,Romance,8.4,30.0,150.0,Spielberg,Actor D,2021,120.0
539,Movie 1487,Romance,5.3,60.0,20.0,Scorsese,Actor C,2016,-40.0
540,Movie 1488,Action,6.5,60.0,80.0,Scorsese,Actor A,2020,20.0
541,Movie 1489,Drama,5.6,60.0,600.0,Spielberg,Unknown,2020,540.0
542,Movie 149,Fantasy,7.2,10.0,300.0,Cameron,Actor D,2018,290.0
543,Movie 1490,Comedy,5.4,100.0,150.0,Nolan,Unknown,2022,50.0
544,Movie 1491,Thriller,8.8,100.0,300.0,Scorsese,Actor A,2015,200.0
545,Movie 1492,Romance,5.8,30.0,600.0,Cameron,Actor C,2022,570.0
546,Movie 1493,Action,4.8,60.0,80.0,Rajamouli,Actor C,2018,20.0
547,Movie 1494,Sci-Fi,8.5,30.0,300.0,Nolan,Actor D,2018,270.0
548,Movie 1495,Sci-Fi,9.0,60.0,0.0,Unknown,Actor D,2016,-60.0
549,Movie 1496,Thriller,7.6,150.0,20.0,Tarantino,Actor B,2016,-130.0
550,Movie 1497,Action,5.6,60.0,0.0,Cameron,Unknown,2018,-60.0
551,Movie 1498,Fantasy,8.9,10.0,150.0,Scorsese,Unknown,2018,140.0
552,Movie 1499,Romance,5.6,100.0,300.0,Spielberg,Unknown,2017,200.0
553,Movie 1499,Thriller,6.6,60.0,80.0,Nolan,Unknown,2019,20.0
554,Movie 15,Comedy,8.9,100.0,150.0,Cameron,Actor E,2021,50.0
555,Movie 1501,Action,6.59,60.0,150.0,Tarantino,Actor A,2015,90.0
556,Movie 1502,Horror,6.4,60.0,80.0,Rajamouli,Actor C,2019,20.0
557,Movie 1503,Romance,3.9,60.0,0.0,Unknown,Actor A,2018,-60.0
558,Movie 1504,Romance,6.3,60.0,80.0,Scorsese,Actor E,2020,20.0
559,Movie 1505,Action,3.8,60.0,80.0,Rajamouli,Actor D,2021,20.0
560,Movie 1506,Romance,3.5,60.0,150.0,Nolan,Actor E,2018,90.0
561,Movie 1507,Fantasy,9.3,100.0,20.0,Cameron,Unknown,2015,-80.0
562,Movie 1508,Horror,3.7,60.0,600.0,Tarantino,Actor E,2019,540.0
563,Movie 1509,Fantasy,9.3,10.0,0.0,Unknown,Actor D,2021,-10.0
564,Movie 151,Thriller,7.3,150.0,0.0,Cameron,Actor A,2017,-150.0
565,Movie 1510,Fantasy,6.1,10.0,600.0,Rajamouli,Unknown,2019,590.0
566,Movie 1511,Sci-Fi,6.3,10.0,80.0,Cameron,Actor C,2019,70.0
567,Movie 1512,Drama,4.8,60.0,80.0,Scorsese,Actor D,2017,20.0
568,Movie 1513,Romance,3.6,30.0,300.0,Scorsese,Actor B,2017,270.0
569,Movie 1514,Thriller,5.9,150.0,0.0,Scorsese,Actor B,2016,-150.0
570,Movie 1515,Thriller,4.2,10.0,20.0,Spielberg,Actor A,2021,10.0
571,Movie 1516,Sci-Fi,6.7,60.0,20.0,Nolan,Unknown,2019,-40.0
572,Movie 1517,Horror,8.4,100.0,150.0,Scorsese,Actor E,2019,50.0
573,Movie 1518,Sci-Fi,7.2,150.0,0.0,Tarantino,Actor E,2018,-150.0
574,Movie 1519,Sci-Fi,7.8,60.0,80.0,Nolan,Actor A,2015,20.0
575,Movie 152,Comedy,6.47,30.0,20.0,Unknown,Actor E,2017,-10.0
576,Movie 1520,Horror,6.42,60.0,80.0,Nolan,Actor A,2018,20.0
577,Movie 1521,Horror,9.1,60.0,150.0,Spielberg,Actor E,2018,90.0
578,Movie 1522,Action,6.5,60.0,600.0,Rajamouli,Actor D,2018,540.0
579,Movie 1523,Horror,9.2,100.0,0.0,Scorsese,Actor C,2020,-100.0
580,Movie 1524,Drama,5.9,60.0,300.0,Spielberg,Actor A,2017,240.0
581,Movie 1524,Action,5.6,100.0,300.0,Nolan,Actor A,2022,200.0
582,Movie 1526,Thriller,3.8,150.0,600.0,Spielberg,Actor B,2020,450.0
583,Movie 1527,Thriller,5.8,60.0,80.0,Cameron,Actor C,2018,20.0
584,Movie 1528,Sci-Fi,9.0,10.0,150.0,Spielberg,Actor B,2021,140.0
585,Movie 1529,Comedy,7.0,30.0,300.0,Cameron,Actor A,2015,270.0
586,Movie 153,Drama,3.6,10.0,0.0,Cameron,Actor E,2018,-10.0
587,Movie 1530,Thriller,8.7,150.0,20.0,Nolan,Actor C,2021,-130.0
588,Movie 1531,Drama,4.8,150.0,300.0,Spielberg,Actor B,2018,150.0
589,Movie 1532,Drama,8.6,150.0,0.0,Scorsese,Actor D,2018,-150.0
590,Movie 1533,Drama,6.8,30.0,80.0,Nolan,Actor B,2015,50.0
591,Movie 1534,Thriller,5.5,10.0,150.0,Spielberg,Actor B,2021,140.0
592,Movie 1535,Action,7.1,100.0,600.0,Cameron,Actor E,2018,500.0
593,Movie 1536,Fantasy,5.8,150.0,80.0,Unknown,Actor D,2018,-70.0
594,Movie 1537,Thriller,5.0,60.0,20.0,Cameron,Actor D,2021,-40.0
595,Movie 1538,Sci-Fi,8.8,100.0,0.0,Spielberg,Actor E,2022,-100.0
596,Movie 1539,Sci-Fi,6.64,100.0,0.0,Spielberg,Actor A,2015,-100.0
597,Movie 154,Fantasy,3.5,60.0,0.0,Rajamouli,Actor C,2019,-60.0
598,Movie 1540,Horror,3.7,10.0,80.0,Cameron,Actor D,2016,70.0
599,Movie 1541,Romance,7.4,60.0,80.0,Rajamouli,Actor E,2016,20.0
600,Movie 1542,Drama,4.3,60.0,600.0,Rajamouli,Actor C,2019,540.0
601,Movie 1543,Comedy,8.3,60.0,20.0,Scorsese,Unknown,2021,-40.0
602,Movie 1544,Comedy,7.3,30.0,150.0,Tarantino,Actor C,2018,120.0
603,Movie 1545,Romance,7.9,10.0,300.0,Cameron,Actor C,2015,290.0
604,Movie 1546,Sci-Fi,7.8,60.0,150.0,Spielberg,Unknown,2020,90.0
605,Movie 1547,Thriller,8.4,30.0,150.0,Nolan,Actor C,2018,120.0
606,Movie 1548,Comedy,6.5,30.0,20.0,Nolan,Actor E,2022,-10.0
607,Movie 1549,Thriller,5.4,60.0,600.0,Scorsese,Unknown,2020,540.0
608,Movie 1549,Sci-Fi,4.5,60.0,600.0,Spielberg,Actor E,2022,540.0
609,Movie 155,Fantasy,3.6,60.0,150.0,Cameron,Actor B,2016,90.0
610,Movie 1551,Action,4.0,30.0,600.0,Cameron,Actor C,2018,570.0
611,Movie 1552,Thriller,5.5,30.0,0.0,Rajamouli,Actor E,2022,-30.0
612,Movie 1553,Action,6.1,60.0,20.0,Scorsese,Actor C,2020,-40.0
613,Movie 1554,Romance,6.6,100.0,80.0,Scorsese,Actor C,2017,-20.0
614,Movie 1555,Action,6.6,10.0,600.0,Nolan,Actor B,2018,590.0
615,Movie 1556,Thriller,5.8,100.0,0.0,Nolan,Unknown,2020,-100.0
616,Movie 1557,Drama,9.1,100.0,150.0,Cameron,Unknown,2018,50.0
617,Movie 1558,Romance,6.48,150.0,600.0,Nolan,Actor C,2020,450.0
618,Movie 1559,Action,9.2,10.0,0.0,Spielberg,Actor E,2022,-10.0
619,Movie 156,Romance,7.1,60.0,300.0,Unknown,Actor B,2019,240.0
620,Movie 1560,Action,5.4,150.0,150.0,Tarantino,Actor A,2022,0.0
621,Movie 1561,Drama,6.0,10.0,0.0,Tarantino,Actor D,2022,-10.0
622,Movie 1562,Fantasy,7.8,150.0,20.0,Scorsese,Actor D,2016,-130.0
623,Movie 1563,Sci-Fi,8.5,60.0,600.0,Unknown,Actor D,2018,540.0
624,Movie 1564,Fantasy,8.4,60.0,600.0,Cameron,Actor A,2018,540.0
625,Movie 1565,Fantasy,9.4,150.0,80.0,Spielberg,Actor A,2020,-70.0
626,Movie 1566,Comedy,7.4,150.0,0.0,Cameron,Actor D,2017,-150.0
627,Movie 1567,Comedy,4.9,100.0,20.0,Nolan,Unknown,2019,-80.0
628,Movie 1568,Fantasy,8.2,30.0,150.0,Scorsese,Unknown,2018,120.0
629,Movie 1569,Romance,7.8,60.0,80.0,Tarantino,Actor C,2020,20.0
630,Movie 157,Drama,6.4,30.0,80.0,Nolan,Actor E,2016,50.0
631,Movie 1570,Action,8.2,60.0,600.0,Scorsese,Actor D,2019,540.0
632,Movie 1571,Comedy,8.6,60.0,300.0,Rajamouli,Actor A,2020,240.0
633,Movie 1572,Comedy,7.1,150.0,80.0,Scorsese,Unknown,2022,-70.0
634,Movie 1573,Action,5.0,100.0,300.0,Cameron,Actor E,2017,200.0
635,Movie 1574,Sci-Fi,4.8,60.0,600.0,Unknown,Actor B,2018,540.0
